playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480879,2022,Jacob Bernard-Docker,OTT,D,all,13,13497.0,282.0,-0.02,0.44,0.53,0.46,0.54,0.47,0.55,50.0,16.32,0.9,0.85,4.11,0.5,9.27,7.38,0.89,0.9,0.88,0.0,1.0,15.0,8.0,12.0,35.0,1.0,0.0,2.0,0.0,1.0,1.0,11.0,8.0,15.0,23.0,3.0,9.0,0.0,16.0,1.0,5.0,20.0,2.0,1.0,0.36,0.27,0.28,0.0,0.0,0.0,34.43,23.0,22.69,5.0,0.17,0.42,0.28,0.8,0.8,0.78,282.0,24.0,33.0,45.0,180.0,30.0,45.0,32.0,175.0,0.0,0.0,33686.0,9.0,5.0,1.0,23.0,112.48,8.8,8.6,8.7,8.5,103.0,53.0,42.0,198.0,5.0,8.0,0.0,120.0,30.0,6.0,3.47,3.66,1.67,2.0,2.0,1.0,194.55,156.0,154.29,1.46,1.34,1.34,8.91,8.8,8.71,126.83,11.04,10.5,11.22,10.67,120.0,54.0,60.0,234.0,9.0,14.0,3.0,130.0,34.0,10.0,4.36,4.06,2.63,5.0,0.0,4.0,241.26,174.0,178.77,1.81,2.59,2.59,10.27,10.43,10.22,37.71,33.51,605.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0
8480879,2022,Jacob Bernard-Docker,OTT,D,5on5,13,12944.0,263.0,-0.02,0.43,0.55,0.45,0.54,0.46,0.55,34.0,14.86,0.86,0.78,3.77,0.46,8.53,6.61,0.84,0.85,0.83,0.0,1.0,13.0,8.0,10.0,31.0,1.0,0.0,2.0,0.0,1.0,1.0,10.0,7.0,13.0,21.0,3.0,9.0,0.0,16.0,1.0,5.0,18.0,2.0,1.0,0.31,0.27,0.28,0.0,0.0,0.0,30.43,21.0,20.69,5.0,0.16,0.42,0.28,0.73,0.73,0.71,263.0,22.0,29.0,44.0,168.0,28.0,41.0,29.0,165.0,0.0,0.0,23568.0,9.0,5.0,1.0,20.0,105.34,7.96,7.76,7.86,7.67,94.0,52.0,39.0,185.0,4.0,8.0,0.0,112.0,29.0,5.0,3.18,3.46,1.31,2.0,2.0,0.0,181.55,146.0,144.29,1.36,1.34,1.34,7.97,7.86,7.77,124.24,10.57,10.22,10.75,10.39,117.0,53.0,54.0,224.0,8.0,13.0,2.0,128.0,33.0,9.0,4.33,3.97,2.26,5.0,0.0,3.0,231.26,170.0,174.77,1.73,2.22,2.22,10.08,10.24,10.09,21.0,17.39,410.0,353.0,1.6,0.0,30.0,1.0,28.0,0.0
8480879,2022,Jacob Bernard-Docker,OTT,D,4on5,13,233.0,10.0,1.7,0.27,0.12,0.38,0.24,0.56,0.27,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,0.0,6.0,1.0,4.0,2.0,3.0,0.0,0.0,2877.0,0.0,0.0,0.0,0.0,3.59,0.17,0.17,0.17,0.17,4.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.04,0.0,0.0,0.21,0.21,0.2,2.59,0.48,0.28,0.48,0.28,3.0,1.0,4.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,0.02,0.09,0.37,0.0,0.0,1.0,8.0,4.0,4.0,0.08,0.37,0.37,0.19,0.19,0.14,1.2,8.9,22.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
8480879,2022,Jacob Bernard-Docker,OTT,D,5on4,13,7.0,2.0,0.5,0.0,0.95,0.0,0.91,0.0,0.92,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,0.21,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8474162,2022,Jake Muzzin,TOR,D,other,4,260.0,4.0,1.95,0.0,0.55,0.0,0.5,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,0.11,0.11,0.11,0.11,2.0,4.0,3.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.09,0.0,0.0,0.21,0.21,0.21,0.71,0.58,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
8474162,2022,Jake Muzzin,TOR,D,all,4,4011.0,95.0,1.95,0.41,0.62,0.46,0.61,0.46,0.6,20.0,7.48,0.32,0.52,2.17,0.33,5.06,3.61,0.31,0.31,0.3,1.0,0.0,8.0,4.0,7.0,19.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,5.0,8.0,12.0,1.0,2.0,0.0,11.0,2.0,5.0,12.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,18.61,12.0,11.71,5.0,0.1,0.0,0.05,0.37,0.36,0.36,95.0,4.0,22.0,13.0,56.0,10.0,8.0,11.0,66.0,0.0,0.0,10389.0,2.0,0.0,0.0,10.0,29.06,2.74,2.71,2.69,2.66,32.0,9.0,23.0,64.0,2.0,3.0,1.0,30.0,8.0,3.0,0.91,0.86,0.97,0.0,1.0,1.0,63.08,41.0,40.21,0.43,0.79,0.79,2.38,2.32,2.31,36.47,3.97,3.9,4.05,3.98,28.0,21.0,25.0,74.0,4.0,3.0,0.0,32.0,12.0,5.0,0.84,1.45,1.68,0.0,1.0,3.0,75.05,49.0,50.13,0.6,0.47,0.47,4.1,4.18,4.14,11.21,6.92,185.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
8474162,2022,Jake Muzzin,TOR,D,5on5,4,3170.0,76.0,1.95,0.45,0.57,0.53,0.59,0.51,0.59,17.0,7.18,0.3,0.46,2.03,0.28,4.65,3.28,0.3,0.3,0.29,1.0,0.0,7.0,4.0,7.0,18.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,5.0,7.0,11.0,1.0,2.0,0.0,10.0,2.0,5.0,11.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,17.61,11.0,10.71,5.0,0.09,0.0,0.05,0.34,0.34,0.34,76.0,4.0,11.0,13.0,48.0,10.0,5.0,9.0,52.0,0.0,0.0,7724.0,2.0,0.0,0.0,9.0,25.52,2.14,2.11,2.09,2.07,27.0,9.0,22.0,58.0,2.0,2.0,1.0,27.0,8.0,1.0,0.84,0.86,0.44,0.0,1.0,1.0,57.08,36.0,35.21,0.38,0.49,0.49,2.02,1.97,1.96,25.67,2.61,2.54,2.69,2.62,19.0,15.0,18.0,52.0,2.0,3.0,0.0,21.0,10.0,3.0,0.64,1.21,0.75,0.0,1.0,1.0,53.05,34.0,35.13,0.37,0.47,0.47,2.51,2.6,2.56,7.34,5.45,135.0,93.0,0.13,0.0,5.0,0.0,2.0,0.0
8474162,2022,Jake Muzzin,TOR,D,4on5,4,579.0,14.0,1.95,0.32,0.49,0.32,0.23,0.36,0.28,13.0,0.3,0.01,0.07,0.14,0.05,0.41,0.32,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.02,0.02,0.02,14.0,0.0,10.0,0.0,4.0,0.0,3.0,2.0,9.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,3.54,0.6,0.59,0.6,0.59,5.0,0.0,1.0,6.0,0.0,1.0,0.0,3.0,0.0,2.0,0.07,0.0,0.53,0.0,0.0,0.0,6.0,5.0,5.0,0.06,0.3,0.3,0.35,0.35,0.35,6.63,1.25,1.24,1.25,1.24,7.0,2.0,4.0,13.0,2.0,0.0,0.0,5.0,2.0,2.0,0.08,0.23,0.93,0.0,0.0,2.0,13.0,9.0,9.0,0.14,0.0,0.0,1.38,1.38,1.38,0.8,0.82,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8474162,2022,Jake Muzzin,TOR,D,5on4,4,2.0,1.0,0.17,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,573.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474697,2022,Mark Borowiecki,NSH,D,other,4,48.0,0.0,-0.65,0.0,0.3,1.0,0.67,0.0,0.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.73,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8474697,2022,Mark Borowiecki,NSH,D,all,4,2382.0,61.0,-0.17,0.41,0.52,0.44,0.55,0.39,0.52,24.0,2.69,0.07,0.15,0.89,0.12,1.59,1.18,0.07,0.07,0.07,0.0,0.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,3.0,12.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,7.18,4.0,4.1,0.0,0.03,0.0,0.0,0.1,0.1,0.1,61.0,3.0,8.0,9.0,41.0,15.0,11.0,9.0,26.0,0.0,0.0,12018.0,12.0,10.0,2.0,1.0,19.14,1.96,1.82,1.96,1.82,21.0,5.0,10.0,36.0,2.0,3.0,1.0,17.0,7.0,2.0,0.59,0.94,0.42,1.0,1.0,0.0,36.79,26.0,26.49,0.29,0.47,0.47,1.77,1.73,1.64,29.42,2.83,2.76,2.82,2.75,30.0,10.0,5.0,45.0,3.0,3.0,0.0,31.0,7.0,2.0,0.9,1.02,0.91,1.0,1.0,1.0,44.14,40.0,39.26,0.51,0.67,0.67,2.67,2.67,2.64,11.77,11.0,222.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0
8474697,2022,Mark Borowiecki,NSH,D,5on5,4,2059.0,55.0,-0.17,0.48,0.52,0.48,0.52,0.45,0.5,24.0,2.69,0.07,0.15,0.89,0.12,1.59,1.18,0.07,0.07,0.07,0.0,0.0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,3.0,12.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,6.18,4.0,4.1,0.0,0.03,0.0,0.0,0.1,0.1,0.1,55.0,3.0,6.0,9.0,37.0,15.0,11.0,7.0,22.0,0.0,0.0,8867.0,12.0,10.0,2.0,1.0,19.14,1.96,1.82,1.96,1.82,21.0,5.0,8.0,34.0,2.0,3.0,1.0,17.0,7.0,2.0,0.59,0.94,0.42,1.0,1.0,0.0,34.79,26.0,26.49,0.29,0.47,0.47,1.77,1.73,1.64,23.5,2.15,2.08,2.14,2.07,25.0,7.0,5.0,37.0,2.0,3.0,0.0,24.0,7.0,1.0,0.81,1.02,0.32,1.0,1.0,0.0,36.14,32.0,31.26,0.32,0.67,0.67,1.8,1.8,1.77,7.58,6.87,153.0,139.0,0.05,0.0,2.0,0.0,2.0,0.0
8474697,2022,Mark Borowiecki,NSH,D,4on5,4,275.0,6.0,-0.13,0.0,0.04,0.0,0.07,0.0,0.07,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,0.68,0.68,0.68,0.68,5.0,3.0,0.0,8.0,1.0,0.0,0.0,7.0,0.0,1.0,0.09,0.0,0.59,0.0,0.0,1.0,8.0,8.0,8.0,0.2,0.0,0.0,0.87,0.87,0.87,0.06,1.66,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8474697,2022,Mark Borowiecki,NSH,D,5on4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482624,2022,Daniil Miromanov,VGK,D,other,14,219.0,2.0,2.42,0.14,0.4,0.64,0.47,0.63,0.52,12.0,0.69,0.01,0.1,0.14,0.02,0.42,0.32,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.03,0.03,0.03,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,3.72,0.2,0.2,0.2,0.2,3.0,2.0,2.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,0.06,0.14,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.07,0.0,0.0,0.27,0.27,0.27,2.52,1.2,1.19,1.2,1.19,3.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,0.03,0.0,1.18,0.0,0.0,1.0,4.0,3.0,3.0,0.03,0.3,0.3,0.93,0.93,0.93,1.37,2.04,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8482624,2022,Daniil Miromanov,VGK,D,all,14,14309.0,307.0,5.3,0.55,0.56,0.54,0.52,0.51,0.53,63.0,19.33,0.83,1.24,5.08,0.62,11.82,8.4,0.83,0.85,0.84,4.0,0.0,22.0,6.0,19.0,47.0,6.0,2.0,4.0,0.0,2.0,0.0,10.0,10.0,20.0,26.0,1.0,2.0,0.0,7.0,1.0,6.0,25.0,3.0,0.0,0.54,0.29,0.0,2.0,0.0,0.0,47.15,28.0,27.98,3.0,0.26,0.89,0.02,1.07,1.08,1.07,307.0,45.0,30.0,51.0,181.0,44.0,49.0,36.0,178.0,0.0,0.0,37316.0,2.0,2.0,1.0,13.0,115.67,11.95,11.55,12.08,11.66,117.0,42.0,79.0,238.0,10.0,12.0,1.0,114.0,30.0,15.0,3.11,3.66,5.19,2.0,4.0,4.0,238.83,159.0,159.42,1.86,2.81,2.81,11.01,11.11,10.95,108.78,9.87,9.61,9.77,9.52,112.0,39.0,53.0,204.0,12.0,8.0,2.0,120.0,19.0,12.0,3.62,2.15,4.1,6.0,3.0,3.0,207.01,151.0,153.06,1.43,2.41,2.41,8.88,8.94,8.83,37.08,28.63,629.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0
8482624,2022,Daniil Miromanov,VGK,D,5on5,14,12970.0,280.0,5.3,0.5,0.57,0.49,0.53,0.46,0.53,62.0,16.6,0.74,0.95,4.46,0.55,9.9,7.39,0.74,0.75,0.75,2.0,0.0,19.0,5.0,16.0,40.0,3.0,1.0,4.0,0.0,2.0,0.0,8.0,9.0,18.0,23.0,1.0,2.0,0.0,7.0,1.0,5.0,21.0,3.0,0.0,0.45,0.29,0.0,1.0,0.0,0.0,40.15,24.0,23.98,3.0,0.19,0.89,0.02,0.91,0.92,0.92,280.0,35.0,29.0,51.0,165.0,37.0,48.0,32.0,163.0,0.0,0.0,30543.0,2.0,2.0,1.0,13.0,89.67,8.51,8.3,8.63,8.41,90.0,34.0,63.0,187.0,6.0,10.0,1.0,89.0,26.0,9.0,2.61,3.08,2.83,1.0,4.0,1.0,187.83,124.0,124.42,1.29,2.27,2.27,7.53,7.63,7.56,105.49,8.65,8.4,8.55,8.31,109.0,38.0,51.0,198.0,11.0,7.0,2.0,118.0,19.0,10.0,3.58,2.15,2.92,6.0,3.0,2.0,201.01,147.0,149.06,1.39,2.1,2.1,7.94,7.99,7.88,22.97,17.65,496.0,438.0,2.45,0.06,28.0,3.0,25.0,3.0
8482624,2022,Daniil Miromanov,VGK,D,4on5,14,66.0,3.0,1.32,0.0,0.07,0.0,0.06,0.0,0.08,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.19,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
